t,x,y,psi,vy,r,delta_sfa,delta_rwa,delta_drv_rwa,delta_auto_rwa,delta_cmd,lambda,real_h,ttc,perceived_h,raw_cmd,lpf_cmd,sfa_cmd,driver_hazard,driver_obstacle_term,driver_burst_mult,auto_hazard,auto_y_ref,auto_repulsive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,2.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0625,1.95,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.25,1.9,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.15000000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5625,1.85,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,1.8,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.5625,1.75,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03461394557823132,0.0,1.0,71.25,1.7,94.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.02857142857142858,0.06285714285714289,4.2517006802721106e-05
0.35,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931707317073176,0.0,1.0,67.0625,1.65,89.25,0.0,0.0,0.0,0.0,0.0,1.0,0.05714285714285716,0.12571428571428578,0.00017421602787456457
0.39999999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10411607142857147,0.0,1.0,63.0,1.6,84.5625,0.0,0.0,0.0,0.0,0.0,1.0,0.08571428571428574,0.18857142857142864,0.00040178571428571444
0.44999999999999996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390183150183151,0.0,1.0,59.0625,1.55,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11428571428571432,0.25142857142857156,0.0007326007326007328
0.49999999999999994,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17403195488721812,0.0,1.0,55.25,1.5,75.5625,0.0,0.0,0.0,0.0,0.0,1.0,0.1428571428571429,0.3142857142857144,0.0011748120300751883
0.5499999999999999,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20916602316602315,0.0,1.0,51.5625,1.45,71.25,0.0,0.0,0.0,0.0,0.0,1.0,0.17142857142857137,0.37714285714285706,0.001737451737451737
0.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24443055555555554,0.0,1.0,48.0,1.4,67.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.19999999999999996,0.43999999999999995,0.002430555555555555
0.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27983673469387754,0.0,1.0,44.5625,1.35,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22857142857142854,0.5028571428571428,0.003265306122448979
0.7000000000000001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153970588235294,0.0,1.0,41.25,1.3,59.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.2571428571428571,0.5657142857142857,0.0042542016806722685
0.7500000000000001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,38.0625,1.25,55.25,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.6285714285714286,0.005411255411255411
0.8000000000000002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,35.0,1.2,51.5625,0.0037393162393162386,0.0015580484330484329,0.0,0.033333333333333326,0.0037393162393162386,1.0,0.3142857142857143,0.6914285714285715,0.006752232142857143
0.8500000000000002,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,32.0625,1.15,48.0,0.015350877192982452,0.007305060416354274,0.0,0.06666666666666665,0.015350877192982452,1.0,0.34285714285714286,0.7542857142857143,0.008294930875576038
0.9000000000000002,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,29.25,1.1,44.5625,0.035472972972972965,0.01904169064827873,0.0,0.09999999999999998,0.035472972972972965,1.0,0.37142857142857144,0.8171428571428573,0.01005952380952381
0.9500000000000003,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,26.5625,1.05,41.25,0.0648148148148148,0.03811382571766876,0.0015580484330484329,0.1333333333333333,0.0648148148148148,1.0,0.4,0.8800000000000001,0.012068965517241383
1.0000000000000002,20.0,0.0,0.0,0.0,0.0,0.0004327912314023425,0.0,2.8852748760156166e-05,0.35,2.8852748760156166e-05,1.0,24.0,1.0,38.0625,0.10416666666666664,0.06563584277975121,0.007305060416354274,0.16666666666666663,0.10416666666666664,1.0,0.4285714285714286,0.942857142857143,0.01434948979591837
1.0500000000000003,21.0,0.0,0.0,6.0109893250325354e-05,4.808791460026029e-05,0.0023417548938889903,1.202197865006507e-05,0.0001561169929259327,0.35,0.0001561169929259327,1.0,21.5625,0.95,35.0,0.15441176470588233,0.10262581024897251,0.01904169064827873,0.19999999999999996,0.15441176470588233,1.0,0.4571428571428572,1.0057142857142858,0.016931216931216932
1.1000000000000003,22.0,3.005494662516268e-06,2.4043957300130144e-06,0.0003463322894776823,0.0003082652705747947,0.006980625936775029,7.20615679316766e-05,0.0004653750624516686,0.35,0.0004653750624516686,1.0,19.250000000003126,0.9,32.0625,0.21654040404040398,0.15009022432873562,0.03811382571766876,0.23333333333333328,0.21654040404040398,1.0,0.48571428571428577,1.0685714285714287,0.01984882652947336
1.1500000000000004,22.999999999955474,2.272650486636103e-05,1.781765925875275e-05,0.0010718404376961446,0.0010690186501331228,0.01562873698702329,0.00023594219064833991,0.0010419157991348861,0.35,0.0010419157991348861,1.0,17.06250000027334,0.8500000000022263,29.25,0.29166666666666674,0.20908040863620692,0.06563584277975121,0.2666666666666667,0.29166666666666674,1.0,0.5142857142844421,1.1314285714257728,0.02314219971605835
1.2000000000000004,23.999999998841854,9.413618600047135e-05,7.12685917654089e-05,0.002424186182251424,0.0027112003769987052,0.029519599707225494,0.0005717645275177342,0.001967973313815033,0.35,0.001967973313815033,1.0,15.000000005382596,0.8000000000579073,26.5625,0.3810483870967743,0.28073373299477666,0.10262581024897251,0.30000000000000004,0.3810483870967743,1.0,0.542857142824053,1.1942857142129166,0.026856958778464644
1.2500000000000004,24.99999998766383,0.0002866140865102962,0.00020682861061534417,0.004527391634842139,0.00566652514201357,0.04982688041326633,0.0011535181884749421,0.0033217920275510886,0.35,0.0033217920275510886,1.0,13.062500051555105,0.7500000006168085,24.0,0.4861111111111111,0.3663076405432494,0.15009022432873562,0.33333333333333337,0.4861111111111111,1.0,0.5714285710761094,1.257142856367441,0.031044778227709117
1.3000000000000005,25.99999991945509,0.0007198122725512984,0.0004901548677160226,0.007439979491152664,0.010384931483692284,0.07767780927867446,0.0020569656214233364,0.005178520618578297,0.35,0.005178520618578297,1.0,11.25000032023723,0.7000000040272456,21.5625,0.6084770114942529,0.4672115451061675,0.20908040863620692,0.3666666666666667,0.6084770114942529,1.0,0.5999999976987168,1.319999994937177,0.03576327558397775
1.3500000000000005,26.999999616992092,0.0015819660505114804,0.0010094014419006368,0.011172516567326644,0.017315947520065825,0.11417853132243347,0.00335761353690457,0.007611902088162231,0.35,0.007611902088162231,1.0,9.562501488345156,0.6500000191503954,19.250000000003126,0.7499921631832529,0.5850368026382864,0.28073373299477666,0.4,0.7499971823593393,1.0,0.6285714176283455,1.3828571187823602,0.04107523586556021
1.4000000000000006,27.99999854366888,0.0031499928647772723,0.001875198817903928,0.015709775725852977,0.026902243010196756,0.1604438651203066,0.005130233766595263,0.010696257674687105,0.35,0.010696257674687105,1.0,8.000005617872262,0.600000072816556,17.06250000027334,0.9127452672159925,0.7215819962123305,0.3663076405432494,0.4333333333318491,0.9127827115166313,1.0,0.6571428155333966,1.4457141941734726,0.04704688673957724
1.4500000000000006,28.99999531253731,0.005810677988957273,0.003220310968413766,0.021029511957702307,0.03958152113009782,0.21762824718223514,0.007449410394966864,0.014508549812149009,0.35,0.014508549812149009,1.0,6.562518128300179,0.5500002343731344,15.000000005382596,1.099078076591502,0.878872029703652,0.4672115451061675,0.4666666666280618,1.099229627522274,1.0,0.6857141517867804,1.5085711339309171,0.05374493570016195
1.5000000000000007,29.99998674126788,0.0100824535371641,0.005199387024918657,0.0271154990418687,0.05579331742135875,0.28695694104999414,0.010390718485459425,0.019130462736666277,0.35,0.019130462736666277,1.0,5.2500517484674285,0.500000662936606,13.062500051555105,1.3115827415628978,1.0591681596450044,0.5850368026382864,0.4999999995887944,1.3120299393653398,1.0,0.7142853354647966,1.5714277380225525,0.06123214400600626
1.5500000000000007,30.99996617531868,0.016637573762112806,0.007989052895986594,0.03396545332436091,0.07598840673197589,0.36975690260229754,0.014032278590128948,0.024650460173486502,0.35,0.024650460173486502,1.0,4.062633834450688,0.450001691234066,11.25000032023723,2.796400770707231,1.7830150809209324,0.7215819962123305,0.533333330648503,1.5541571579288536,1.8,0.7428561764376765,1.6342835881628885,0.06956141093907466
1.6000000000000008,31.99992069555949,0.026324760145274025,0.01178847323258539,0.04159532305243621,0.10063947303647519,0.46748609527175117,0.01845652091652793,0.031165739684783412,0.35,0.031165739684783412,1.0,3.0003190947978444,0.4000039652220256,9.562501488345156,3.2895766051668387,2.4107490493567267,0.878872029703652,0.5666666538997365,1.8288110269518227,1.8,0.771426305587414,1.697137872292311,0.07876876487322783
1.6500000000000008,32.999826695613805,0.0401925819865186,0.01682044688440915,0.05004116328046607,0.1302522101304127,0.5817599659472792,0.02375202873663438,0.038783997729818616,0.35,0.038783997729818616,1.0,2.0632106202554663,0.35000866521930973,8.000005617872262,3.8463881572559266,3.0089320109813933,1.0591681596450044,0.5999999514556293,2.1393032953758997,1.8,0.7999950484461087,1.7599891065814393,0.08886638769513516
1.7000000000000008,33.99964315148046,0.059513939943091586,0.023333057390929786,0.05935933809758436,0.16537623782791397,0.7143733530855362,0.030015349150461147,0.04762489020570241,0.35,0.04762489020570241,1.0,1.2514932184133536,0.30001784242597684,6.562518128300179,4.472252971513829,3.618649077869908,1.7830150809209324,0.633333177084577,2.488865155424186,1.8,0.8285612328994418,1.8228347123787723,0.09983785406721232
1.7500000000000009,34.99930170258838,0.08581203919691748,0.03160186928232549,0.06962537087960351,0.2066152437258766,1.0112182774842573,0.03735265792347834,0.06741455183228381,0.35,0.06741455183228381,1.0,0.5654844615387882,0.2500349148705808,5.2500517484674285,5.1718226130572615,4.265804717531305,2.4107490493567267,0.6666662247089292,2.880359502409771,1.8,0.8571229057882395,1.885670392734127,0.11163901421722551
1.800000000000001,35.998692408789665,0.12088817908111682,0.04193263146861932,0.10091795328208686,0.27062486315323,1.39997682522661,0.04987844705214729,0.09333178834844066,0.35,0.09333178834844066,1.0,0.005710633208360738,0.20006537956051673,4.062633834450688,5.948268486488064,4.9668312879299545,3.0089320109813933,0.6999988725106226,3.315891014506448,1.8,0.885676925965419,1.948489237123922,0.12420905124658702
